date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:38:49	1709/1709	---M-Z	200	added ('OK')	application/x-javascript	etag:%226ad-66984ad9-8f8526768164fda;gz%22	https://vivendodecripto.com/wp-content/plugins/pixelyoursite/dist/scripts/js.cookie-2.1.3.min.js?ver=2.1.3	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-content/plugins/pixelyoursite/dist/scripts/js.cookie-2.1.3.min4c71.js	(from https://vivendodecripto.com/vslnova02/)
14:38:49	120958/120958	---M-Z	200	added ('OK')	application/x-javascript	etag:%221d87e-66984ad9-eac488c7327658b2;gz%22	https://vivendodecripto.com/wp-content/plugins/pixelyoursite/dist/scripts/public.js?ver=9.7.0.1	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-content/plugins/pixelyoursite/dist/scripts/publice8ff.js	(from https://vivendodecripto.com/vslnova02/)
14:38:50	10254/10254	---M-Z	200	added ('OK')	text/javascript	etag:%22accdb161e5e6a60e510a4bb7d80a1977%22	https://scripts.converteai.net/c9960593-5e6b-4851-b4ad-df6e95855782/players/66ce82f7cd646c000b5151b6/player.js	C:/Meus%20Sites/Vivendodecripto/scripts.converteai.net/c9960593-5e6b-4851-b4ad-df6e95855782/players/66ce82f7cd646c000b5151b6/player.js	(from https://vivendodecripto.com/vslnova02/)
14:38:50	674330/674330	---M-Z	200	added ('OK')	text/javascript	etag:%22ed6a60a12c231332f0574ff8376a579c%22	https://scripts.converteai.net/lib/js/smartplayer/v1/smartplayer.min.js	C:/Meus%20Sites/Vivendodecripto/scripts.converteai.net/lib/js/smartplayer/v1/smartplayer.min.js	(from https://vivendodecripto.com/vslnova02/)
14:38:51	962/962	---M--	200	added ('OK')	image/jpeg	etag:%22aafacecfba7f9a0c57b29595c09e7837%22	https://images.converteai.net/c9960593-5e6b-4851-b4ad-df6e95855782/players/66ce82f7cd646c000b5151b6/thumbnail.jpg	C:/Meus%20Sites/Vivendodecripto/images.converteai.net/c9960593-5e6b-4851-b4ad-df6e95855782/players/66ce82f7cd646c000b5151b6/thumbnail.jpg	(from https://vivendodecripto.com/vslnova02/)
14:38:51	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2030%20Aug%202024%2017:38:51%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Meus%20Sites/Vivendodecripto/www.googletagmanager.com/gtm.e5445.delayed	(from https://vivendodecripto.com/vslnova02/)
14:38:52	7664/7664	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Aug%202024%2017:38:52%20GMT	https://vivendodecripto.com/wp-content/uploads/2024/05/VIVENDO-CRIPTO-logo-1.png	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-content/uploads/2024/05/VIVENDO-CRIPTO-logo-1.png	(from https://vivendodecripto.com/vslnova02/)
14:38:52	1140/1140	---M--	200	added ('OK')	image/jpeg	etag:%22fa483d8e5a16ca80797622afd2eb0cea%22	https://images.converteai.net/c9960593-5e6b-4851-b4ad-df6e95855782/players/6698d65123201a000b0243d0/thumbnail.jpg	C:/Meus%20Sites/Vivendodecripto/images.converteai.net/c9960593-5e6b-4851-b4ad-df6e95855782/players/6698d65123201a000b0243d0/thumbnail.jpg	(from https://vivendodecripto.com/vslnova02/)
14:38:52	10248/10248	---M-Z	200	added ('OK')	text/javascript	etag:%22dbaee76785ab4e100a0c4ffac0ea8fda%22	https://scripts.converteai.net/c9960593-5e6b-4851-b4ad-df6e95855782/players/6698d65123201a000b0243d0/player.js	C:/Meus%20Sites/Vivendodecripto/scripts.converteai.net/c9960593-5e6b-4851-b4ad-df6e95855782/players/6698d65123201a000b0243d0/player.js	(from https://vivendodecripto.com/vslnova02/)
14:38:52	9929/9929	---M-Z	200	added ('OK')	text/css	etag:%2226c9-668b89f5-914be5dcbfd0f72f;gz%22	https://vivendodecripto.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://vivendodecripto.com/vslnova02/)
14:38:52	101166/101166	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202024%2017:38:52%20GMT	https://vivendodecripto.com/wp-content/uploads/2024/06/1.jpg	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-content/uploads/2024/06/1.jpg	(from https://vivendodecripto.com/vslnova02/)
14:38:53	88145/88145	---M--	200	added ('OK')	text/javascript	date:Mon,%2013%20May%202019%2014:37:17%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js	C:/Meus%20Sites/Vivendodecripto/ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js	(from https://vivendodecripto.com/vslnova02/)
14:38:53	18468/18468	---M-Z	200	added ('OK')	text/css	etag:%224824-668b89f6-bbb784a49babd5e3;gz%22	https://vivendodecripto.com/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.22.3	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-content/plugins/elementor/assets/lib/animations/animations.mindcff.css	(from https://vivendodecripto.com/vslnova02/)
14:38:53	581280/581280	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Aug%202024%2017:38:53%20GMT	https://vivendodecripto.com/wp-content/uploads/2024/06/ssss-759x1024.png	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-content/uploads/2024/06/ssss-759x1024.png	(from https://vivendodecripto.com/vslnova02/)
14:38:53	5825/5825	---M-Z	200	added ('OK')	application/x-javascript	etag:%2216c1-664d67b8-1b28357a373cada4;gz%22	https://vivendodecripto.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.19.2	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min34a7.js	(from https://vivendodecripto.com/vslnova02/)
14:38:54	4997/4997	---M-Z	200	added ('OK')	application/x-javascript	etag:%221385-668b89f6-8ff040f5d3c4c8ba;gz%22	https://vivendodecripto.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.22.3	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-content/plugins/elementor/assets/js/webpack.runtime.mindcff.js	(from https://vivendodecripto.com/vslnova02/)
14:38:54	67411/67411	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210753-668b89f6-1a1c5b82cf40d816;gz%22	https://vivendodecripto.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.22.3	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-content/plugins/elementor/assets/js/frontend-modules.mindcff.js	(from https://vivendodecripto.com/vslnova02/)
14:38:54	4307/4307	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210d3-664d6230-31c10a57019c1d58;gz%22	https://vivendodecripto.com/wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-includes/js/dist/hooks.min2757.js	(from https://vivendodecripto.com/vslnova02/)
14:38:54	9141/9141	---M-Z	200	added ('OK')	application/x-javascript	etag:%2223b5-664d6230-8f31b64bd9564365;gz%22	https://vivendodecripto.com/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-includes/js/dist/i18n.minc33c.js	(from https://vivendodecripto.com/vslnova02/)
14:38:55	25066/25066	---M-Z	200	added ('OK')	application/x-javascript	etag:%2261ea-664d67b8-b9123a30eccfd264;gz%22	https://vivendodecripto.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.19.2	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-content/plugins/elementor-pro/assets/js/frontend.min34a7.js	(from https://vivendodecripto.com/vslnova02/)
14:38:55	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-668b89f6-4e03a5a009fa22f9;gz%22	https://vivendodecripto.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://vivendodecripto.com/vslnova02/)
14:38:55	21464/21464	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253d8-669842a9-e6a83777e0a33d4d;gz%22	https://vivendodecripto.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://vivendodecripto.com/vslnova02/)
14:38:55	40254/40254	---M-Z	200	added ('OK')	application/x-javascript	etag:%229d3e-668b89f6-7b5e247384780004;gz%22	https://vivendodecripto.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.22.3	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-content/plugins/elementor/assets/js/frontend.mindcff.js	(from https://vivendodecripto.com/vslnova02/)
14:38:56	38254/38254	---M-Z	200	added ('OK')	application/x-javascript	etag:%22956e-664d67b8-f61fbdb5455cb788;gz%22	https://vivendodecripto.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.19.2	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min34a7.js	(from https://vivendodecripto.com/vslnova02/)
14:38:56	97835/97835	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202024%2017:38:56%20GMT	https://vivendodecripto.com/wp-content/uploads/2024/05/capa.jpg	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-content/uploads/2024/05/capa.jpg	(from https://vivendodecripto.com/wp-content/uploads/elementor/css/post-794.css?ver=1724970727)
14:38:56	170486/170486	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202024%2017:38:56%20GMT	https://vivendodecripto.com/wp-content/uploads/2024/05/capa-mobile.jpg	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/wp-content/uploads/2024/05/capa-mobile.jpg	(from https://vivendodecripto.com/wp-content/uploads/elementor/css/post-794.css?ver=1724970727)
14:38:57	230530/230530	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2030%20Aug%202024%2017:38:57%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Meus%20Sites/Vivendodecripto/connect.facebook.net/en_US/fbevents.js	(from https://vivendodecripto.com/wp-content/plugins/pixelyoursite/dist/scripts/public.js?ver=9.7.0.1)
14:38:57	63395/63395	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Aug%202024%2017:38:57%20GMT	https://vivendodecripto.com/vslnova02/-negative.svg	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/vslnova02/-negative.svg	(from https://vivendodecripto.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.22.3)
14:38:58	63395/63395	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Aug%202024%2017:38:58%20GMT	https://vivendodecripto.com/vslnova02/window.location.href	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/vslnova02/window.location.href	(from https://vivendodecripto.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.19.2)
14:38:58	63395/63395	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Aug%202024%2017:38:58%20GMT	https://vivendodecripto.com/vslnova02/OPR/	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/vslnova02/OPR/index.html	(from https://vivendodecripto.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.22.3)
14:38:58	63396/63396	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2030%20Aug%202024%2017:38:58%20GMT	https://vivendodecripto.com/signals/iwl.js	C:/Meus%20Sites/Vivendodecripto/vivendodecripto.com/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
